Frame Number,Number of Clusters
544,11
545,11
546,11
547,11
548,11
549,11
550,11
551,11
552,11
553,11
554,11
555,11
556,12
557,12
558,12
559,11
560,11
561,10
562,12
563,11
564,11
565,11
566,12
567,11
568,11
569,11
570,11
571,11
572,11
573,10
574,11
575,11
576,11
577,11
578,11
579,10
580,11
581,11
582,10
583,11
584,10
585,11
586,11
587,11
588,11
589,12
590,11
591,11
592,11
593,11
594,12
595,12
596,12
597,11
598,11
599,11
600,11
601,12
602,12
603,11
604,12
605,12
606,11
607,13
608,12
609,12
610,11
611,12
612,13
613,13
614,13
615,12
616,13
617,12
618,13
619,13
620,13
621,13
622,13
623,13
624,13
625,13
626,13
627,13
628,13
629,13
630,13
631,13
632,13
633,13
634,12
635,12
636,13
637,12
638,12
639,13
640,13
641,12
642,12
643,12
644,12
645,12
646,12
647,13
648,13
649,13
650,13
651,12
652,12
653,12
654,12
655,13
656,13
657,14
658,14
659,12
660,12
661,12
662,12
663,12
664,12
665,13
666,14
667,13
668,13
669,12
670,12
671,12
672,12
673,12
674,11
675,11
676,12
677,12
678,12
679,11
680,12
681,12
682,12
683,13
684,12
685,13
686,12
687,13
688,12
689,12
690,12
691,12
692,10
693,11
694,12
695,11
696,10
697,11
698,10
699,12
700,13
701,12
702,13
703,10
704,11
705,13
706,10
707,12
708,11
709,12
710,12
711,13
712,12
713,11
714,12
715,11
716,13
717,11
718,12
719,13
720,14
721,12
722,13
723,12
724,11
725,12
726,11
727,12
728,12
729,11
730,12
731,12
732,11
733,11
734,12
735,12
736,11
737,12
738,11
739,13
740,11
741,12
742,10
743,12
744,11
745,12
746,11
747,12
748,11
749,11
750,11
751,13
752,11
753,13
754,12
755,13
756,11
757,12
758,12
759,12
760,12
761,12
762,12
763,14
764,11
765,12
766,12
767,12
768,10
769,12
770,13
771,12
772,12
773,13
774,13
775,14
776,13
777,13
778,14
779,13
780,14
781,11
782,12
783,14
784,14
785,14
786,13
787,12
788,14
789,13
790,12
791,13
792,14
793,14
794,14
795,12
796,13
797,14
798,13
799,14
800,14
801,13
802,13
803,13
804,12
805,13
806,12
807,13
808,13
809,12
810,13
811,12
812,13
813,12
814,12
815,12
816,13
817,13
818,13
819,13
820,13
821,13
822,11
823,12
824,12
825,11
826,12
827,12
828,12
829,13
830,12
831,13
832,12
833,13
834,14
835,13
836,13
837,13
838,13
839,13
840,12
841,13
842,13
843,14
844,13
845,13
846,13
847,13
848,14
849,13
850,12
851,14
852,13
853,13
854,13
855,12
856,14
857,12
858,14
859,12
860,12
861,13
862,13
863,13
864,13
865,13
866,13
867,14
868,14
869,12
870,14
871,14
872,14
873,13
874,12
875,13
876,12
877,13
878,12
879,12
880,13
881,13
882,13
883,13
884,13
885,13
886,13
887,13
888,13
889,13
890,13
891,13
892,12
893,13
894,13
895,13
896,13
897,13
898,13
899,14
900,13
901,14
902,12
903,13
904,14
905,13
906,13
907,13
908,14
909,13
910,13
911,14
912,13
913,14
914,14
915,13
916,14
917,13
918,14
919,13
920,14
921,13
922,13
923,13
924,14
925,14
926,14
927,14
928,13
929,14
930,14
931,14
932,14
933,14
934,13
935,14
936,14
937,14
938,14
939,13
940,12
941,12
942,13
943,13
944,13
945,13
946,14
947,14
948,13
949,11
950,12
951,12
952,12
953,12
954,12
955,13
956,12
957,12
958,12
959,12
960,13
961,12
962,12
963,12
964,12
965,12
966,12
967,11
968,12
969,13
970,12
971,11
972,12
973,12
974,13
975,12
976,12
977,12
978,12
979,12
980,12
981,12
982,11
983,11
984,11
985,11
986,12
987,12
988,11
989,11
990,12
991,13
992,12
993,11
994,12
995,12
996,10
997,12
998,12
999,11
1000,12
1001,13
1002,11
1003,11
1004,11
1005,11
1006,11
1007,11
1008,11
1009,11
1010,12
1011,12
1012,12
1013,12
1014,12
1015,13
1016,14
1017,14
1018,13
1019,14
1020,13
1021,13
1022,12
1023,12
1024,12
1025,11
1026,13
1027,13
1028,13
1029,13
1030,15
1031,12
1032,12
1033,12
1034,13
1035,12
1036,12
1037,12
1038,12
1039,13
1040,14
1041,13
1042,14
1043,13
1044,13
1045,13
1046,11
1047,13
1048,14
1049,12
1050,12
1051,13
1052,12
1053,12
1054,12
1055,13
1056,14
1057,13
1058,14
1059,14
1060,12
1061,13
1062,13
1063,13
1064,12
1065,14
1066,13
1067,13
1068,13
1069,13
1070,14
1071,13
1072,14
1073,14
1074,13
1075,13
1076,13
1077,13
1078,12
1079,14
1080,13
1081,14
1082,12
1083,14
1084,14
1085,14
1086,13
1087,13
1088,13
1089,13
1090,13
1091,14
1092,12
1093,14
1094,13
1095,14
1096,13
1097,13
1098,13
1099,13
1100,14
1101,13
1102,13
1103,13
1104,13
1105,12
1106,13
1107,13
1108,13
1109,14
1110,13
1111,13
1112,14
1113,13
1114,13
1115,13
1116,13
1117,13
1118,12
1119,13
1120,13
1121,14
1122,14
1123,14
1124,13
1125,13
1126,14
1127,13
1128,14
1129,13
1130,14
1131,14
1132,12
1133,13
1134,13
1135,13
1136,13
1137,13
1138,14
1139,13
1140,13
1141,13
1142,13
1143,13
1144,14
1145,14
1146,13
1147,12
1148,13
1149,14
1150,13
1151,14
1152,13
1153,13
1154,12
1155,11
1156,11
1157,13
1158,13
1159,12
1160,13
1161,12
1162,12
1163,12
1164,13
1165,13
1166,12
1167,12
1168,12
1169,13
1170,12
1171,13
1172,13
1173,13
1174,13
1175,13
1176,13
1177,12
1178,11
1179,12
1180,12
1181,12
1182,12
1183,13
1184,12
1185,12
1186,13
1187,12
1188,12
1189,13
1190,13
1191,12
1192,13
1193,13
1194,13
1195,13
1196,12
1197,12
1198,14
1199,13
1200,13
1201,13
1202,12
1203,12
1204,13
1205,13
1206,13
1207,12
1208,12
1209,12
1210,13
1211,13
1212,13
1213,13
1214,12
1215,13
1216,12
1217,12
1218,12
1219,13
1220,13
1221,12
1222,13
1223,12
1224,13
1225,12
1226,13
1227,12
1228,12
1229,13
1230,12
1231,12
1232,13
1233,13
1234,14
1235,14
1236,12
1237,14
1238,13
1239,13
1240,14
1241,14
1242,14
1243,13
1244,13
1245,13
1246,14
1247,13
1248,13
1249,13
1250,13
1251,14
1252,13
1253,14
1254,13
1255,13
1256,12
1257,13
1258,13
1259,12
1260,13
1261,13
1262,14
1263,11
1264,12
1265,11
1266,12
1267,12
1268,12
1269,13
1270,12
1271,12
1272,12
1273,12
1274,13
1275,13
1276,13
1277,12
1278,12
1279,12
1280,13
1281,13
1282,13
1283,13
1284,12
1285,13
1286,14
1287,12
1288,13
1289,13
1290,13
1291,11
1292,12
1293,14
1294,12
1295,14
1296,14
1297,13
1298,12
1299,13
1300,13
1301,13
1302,14
1303,12
1304,12
1305,12
1306,12
1307,13
1308,12
1309,12
1310,12
1311,12
1312,12
1313,12
1314,12
1315,12
1316,12
1317,12
1318,12
1319,12
1320,12
1321,12
1322,12
1323,12
1324,12
1325,12
1326,12
1327,12
1328,12
1329,12
1330,13
1331,13
1332,12
1333,11
1334,12
1335,12
1336,12
1337,12
1338,12
1339,12
1340,13
1341,13
1342,12
1343,12
1344,13
1345,12
1346,12
1347,13
1348,12
1349,12
1350,12
1351,13
1352,13
1353,13
1354,12
1355,12
1356,12
1357,12
1358,12
1359,12
1360,12
1361,13
1362,12
1363,13
1364,12
1365,12
1366,12
1367,12
1368,12
1369,13
1370,12
1371,14
1372,12
1373,12
1374,12
1375,13
1376,13
1377,12
1378,12
1379,12
1380,12
1381,12
1382,12
1383,12
1384,11
1385,12
1386,12
1387,12
1388,12
1389,12
1390,12
1391,12
1392,12
1393,12
1394,12
1395,12
1396,11
1397,11
1398,12
1399,12
1400,13
1401,13
1402,12
1403,13
1404,12
1405,12
1406,12
1407,13
1408,13
1409,13
1410,14
1411,13
1412,13
1413,13
1414,13
1415,13
1416,13
1417,13
1418,13
1419,13
1420,13
1421,12
1422,14
1423,13
1424,12
1425,14
1426,13
1427,12
1428,14
1429,14
1430,13
1431,12
1432,14
1433,13
1434,14
1435,14
1436,13
1437,13
1438,12
1439,13
1440,12
1441,14
1442,12
1443,13
1444,15
1445,12
1446,13
1447,12
1448,11
1449,12
1450,13
1451,12
1452,13
1453,13
1454,13
1455,12
1456,12
1457,12
1458,13
1459,12
1460,13
1461,13
1462,13
1463,12
1464,12
1465,12
1466,11
1467,12
1468,14
1469,12
1470,13
1471,12
1472,11
1473,11
1474,13
1475,12
1476,13
1477,13
1478,13
1479,12
1480,13
1481,12
1482,11
1483,12
1484,13
1485,12
1486,12
1487,12
1488,12
1489,11
1490,12
1491,12
1492,13
1493,13
1494,14
1495,12
1496,14
1497,12
1498,12
1499,12
1500,12
1501,12
1502,11
1503,11
1504,11
1505,12
1506,13
1507,12
1508,13
1509,12
1510,13
1511,12
1512,13
1513,12
1514,13
1515,11
1516,13
1517,13
1518,13
1519,12
1520,13
1521,12
1522,12
1523,13
1524,13
1525,13
1526,13
1527,12
1528,12
1529,13
1530,12
1531,12
1532,12
1533,12
1534,13
1535,12
1536,11
1537,13
1538,13
1539,13
1540,13
1541,12
1542,11
1543,13
1544,12
1545,12
1546,12
1547,12
1548,11
1549,12
1550,12
1551,12
1552,11
1553,10
1554,12
1555,11
1556,12
1557,12
1558,12
1559,12
1560,11
1561,12
1562,12
1563,12
1564,11
1565,11
1566,12
1567,14
1568,14
1569,13
1570,13
1571,13
1572,13
1573,13
1574,13
1575,13
1576,12
1577,13
1578,11
1579,13
1580,13
1581,14
1582,14
1583,12
1584,13
1585,14
1586,12
1587,12
1588,12
1589,11
1590,13
1591,11
1592,11
1593,12
1594,12
1595,12
1596,12
1597,12
1598,12
1599,11
1600,13
1601,13
1602,12
1603,13
1604,13
1605,13
1606,13
1607,12
1608,12
1609,12
1610,12
1611,12
1612,12
1613,13
1614,12
1615,11
1616,13
1617,11
1618,13
1619,11
1620,13
1621,12
1622,12
1623,12
1624,11
1625,12
1626,13
1627,11
1628,13
1629,11
1630,13
1631,13
1632,11
1633,13
1634,12
1635,13
1636,12
1637,12
1638,11
1639,13
1640,12
1641,12
1642,11
1643,12
1644,13
1645,12
1646,12
1647,13
1648,12
1649,12
1650,12
1651,12
1652,11
1653,13
1654,13
1655,13
1656,12
1657,12
1658,12
1659,13
1660,12
1661,11
1662,10
1663,11
1664,12
1665,11
1666,11
1667,12
1668,11
1669,12
1670,12
1671,11
1672,12
1673,12
1674,12
1675,12
1676,12
1677,13
1678,12
1679,10
1680,13
1681,13
1682,12
1683,13
1684,12
1685,12
1686,12
1687,13
1688,12
1689,13
1690,10
1691,13
1692,13
1693,13
1694,13
1695,13
1696,13
1697,13
1698,12
1699,11
1700,13
1701,12
1702,12
1703,12
1704,12
1705,12
1706,12
1707,12
1708,10
1709,12
1710,13
1711,11
1712,12
1713,12
1714,11
1715,11
1716,12
1717,11
1718,12
1719,10
1720,12
1721,10
1722,11
1723,11
1724,11
1725,11
1726,11
1727,12
1728,13
1729,13
1730,11
1731,11
1732,13
1733,13
1734,12
1735,12
1736,12
1737,11
1738,13
1739,12
1740,13
1741,13
1742,13
1743,12
1744,11
1745,12
1746,12
1747,11
1748,12
1749,11
1750,12
1751,12
1752,12
1753,12
1754,11
1755,12
1756,12
1757,12
1758,12
1759,12
1760,12
1761,12
1762,12
1763,11
1764,11
1765,11
1766,12
1767,11
1768,12
1769,12
1770,12
1771,12
1772,12
1773,12
1774,12
1775,11
1776,12
1777,12
1778,11
1779,12
1780,12
1781,11
1782,12
1783,12
1784,11
1785,11
1786,11
1787,12
1788,11
1789,11
1790,11
1791,12
1792,12
1793,12
1794,12
1795,12
1796,12
1797,12
1798,12
1799,12
1800,12
1801,12
1802,12
1803,12
1804,12
1805,11
1806,10
1807,11
1808,12
1809,12
1810,12
1811,12
1812,12
1813,12
1814,12
1815,10
1816,12
1817,12
1818,11
1819,12
1820,11
1821,12
1822,12
1823,12
1824,11
1825,12
1826,12
1827,12
1828,12
1829,12
1830,12
1831,12
1832,12
1833,12
1834,12
1835,12
1836,12
1837,12
1838,12
1839,12
1840,12
1841,12
1842,12
1843,12
1844,12
1845,12
1846,11
1847,12
1848,12
1849,12
1850,12
1851,12
1852,12
1853,12
1854,12
1855,12
1856,12
1857,12
1858,12
1859,10
1860,9
1861,12
1862,11
1863,10
1864,11
1865,12
1866,11
1867,10
1868,11
1869,10
1870,12
1871,11
1872,12
1873,11
1874,11
1875,12
1876,12
1877,11
1878,12
1879,12
1880,11
1881,11
1882,11
1883,10
1884,10
1885,12
1886,12
1887,11
1888,11
1889,12
1890,11
1891,12
1892,11
1893,11
1894,12
1895,9
1896,12
1897,12
1898,10
1899,11
1900,11
1901,12
1902,9
1903,11
1904,11
1905,11
1906,11
1907,11
1908,10
1909,12
1910,11
1911,12
1912,12
1913,12
1914,12
1915,9
1916,12
1917,10
1918,11
1919,11
1920,11
1921,12
1922,12
1923,12
1924,12
1925,11
1926,12
1927,12
1928,12
1929,12
1930,12
1931,10
1932,12
1933,11
1934,11
1935,11
1936,11
1937,11
1938,11
1939,12
1940,11
1941,11
1942,10
1943,11
1944,11
1945,10
1946,12
1947,11
1948,10
1949,12
1950,12
1951,12
1952,11
1953,11
1954,12
1955,11
1956,12
1957,12
1958,12
1959,12
1960,11
1961,12
1962,12
1963,12
1964,12
1965,11
1966,12
1967,11
1968,11
1969,11
1970,12
1971,11
1972,11
1973,10
1974,12
1975,12
1976,12
1977,11
1978,11
1979,11
1980,11
1981,11
1982,12
1983,12
1984,11
1985,11
1986,12
1987,12
1988,12
1989,11
1990,11
1991,12
1992,10
1993,11
1994,12
1995,12
1996,12
1997,12
1998,12
1999,12
2000,12
