Frame Number,Number of Clusters
559,29
560,32
561,31
562,28
563,32
564,29
565,31
566,27
567,40
568,34
569,34
570,30
571,26
572,32
573,36
574,31
575,32
576,26
577,26
578,22
579,25
580,28
581,25
582,27
583,25
584,22
585,30
586,28
587,24
588,30
589,29
590,30
591,32
592,27
593,28
594,29
595,23
596,24
597,27
598,27
599,29
600,32
601,34
602,36
603,37
604,25
605,22
606,28
607,28
608,24
609,21
610,23
611,28
612,25
613,30
614,24
615,34
616,30
617,30
618,23
619,25
620,37
621,26
622,28
623,37
624,31
625,31
626,27
627,28
628,31
629,25
630,32
631,30
632,32
633,31
634,31
635,27
636,30
637,28
638,33
639,33
640,32
641,28
642,27
643,25
644,27
645,31
646,30
647,28
648,30
649,36
650,33
651,27
652,34
653,29
654,35
655,35
656,32
657,30
658,28
659,31
660,23
661,29
662,30
663,27
664,24
665,26
666,32
667,31
668,33
669,31
670,24
671,27
672,24
673,35
674,30
675,31
676,31
677,32
678,27
679,21
680,31
681,24
682,24
683,27
684,25
685,36
686,28
687,26
688,30
689,22
690,30
691,30
692,33
693,22
694,29
695,32
696,27
697,26
698,22
699,33
700,29
701,21
702,26
703,27
704,30
705,28
706,24
707,31
708,24
709,31
710,22
711,23
712,30
713,25
714,21
715,30
716,22
717,19
718,28
719,22
720,24
721,22
722,25
723,25
724,28
725,25
726,28
727,28
728,29
729,22
730,20
731,26
732,24
733,22
734,23
735,21
736,27
737,22
738,19
739,22
740,23
741,23
742,16
743,26
744,20
745,23
746,21
747,28
748,27
749,26
750,25
751,28
752,18
753,26
754,27
755,24
756,25
757,23
758,30
759,26
760,30
761,21
762,25
763,30
764,29
765,24
766,31
767,24
768,26
769,25
770,23
771,36
772,22
773,26
774,26
775,23
776,20
777,21
778,24
779,23
780,26
781,27
782,26
783,27
784,26
785,21
786,27
787,31
788,25
789,22
790,27
791,28
792,29
793,22
794,24
795,26
796,21
797,22
798,28
799,23
800,29
801,22
802,29
803,27
804,23
805,24
806,21
807,20
808,23
809,27
810,27
811,26
812,28
813,32
814,25
815,27
816,25
817,23
818,26
819,23
820,20
821,29
822,27
823,29
824,22
825,25
826,24
827,26
828,24
829,23
830,30
831,21
832,21
833,29
834,21
835,30
836,24
837,20
838,26
839,22
840,24
841,25
842,26
843,26
844,25
845,20
846,29
847,25
848,22
849,23
850,32
851,20
852,20
853,23
854,28
855,24
856,21
857,15
858,18
859,21
860,25
861,24
862,23
863,27
864,27
865,19
866,19
867,19
868,20
869,15
870,20
871,25
872,21
873,16
874,25
875,27
876,25
877,21
878,27
879,21
880,22
881,21
882,22
883,21
884,27
885,22
886,19
887,23
888,21
889,28
890,27
891,25
892,23
893,23
894,27
895,26
896,25
897,31
898,29
899,16
900,27
901,21
902,23
903,18
904,19
905,20
906,23
907,22
908,29
909,28
910,20
911,24
912,24
913,27
914,22
915,18
916,30
917,22
918,29
919,23
920,26
921,25
922,22
923,24
924,24
925,24
926,23
927,19
928,27
929,27
930,25
931,25
932,27
933,17
934,23
935,22
936,22
937,25
938,19
939,20
940,22
941,25
942,30
943,28
944,30
945,31
946,31
947,22
948,24
949,29
950,22
951,19
952,20
953,25
954,23
955,24
956,24
957,20
958,19
959,16
960,20
961,24
962,31
963,27
964,22
965,18
966,25
967,18
968,22
969,25
970,24
971,15
972,18
973,22
974,19
975,21
976,28
977,22
978,20
979,24
980,25
981,22
982,29
983,24
984,24
985,21
986,23
987,26
988,24
989,24
990,23
991,24
992,22
993,22
994,28
995,29
996,25
997,19
998,19
999,20
1000,23
1001,23
1002,21
1003,23
1004,25
1005,26
1006,29
1007,21
1008,17
1009,20
1010,13
1011,21
1012,22
1013,27
1014,24
1015,22
1016,24
1017,19
1018,21
1019,18
1020,18
1021,25
1022,23
1023,21
1024,27
1025,18
1026,17
1027,19
1028,21
1029,28
1030,24
1031,24
1032,25
1033,26
1034,19
1035,16
1036,23
1037,21
1038,18
1039,21
1040,28
1041,22
1042,26
1043,17
1044,24
1045,28
1046,28
1047,26
1048,26
1049,20
1050,22
1051,28
1052,32
1053,25
1054,25
1055,25
1056,29
1057,22
1058,26
1059,22
1060,25
1061,18
1062,23
1063,24
1064,24
1065,18
1066,24
1067,19
1068,21
1069,29
1070,20
1071,18
1072,21
1073,23
1074,16
1075,16
1076,21
1077,25
1078,22
1079,14
1080,23
1081,25
1082,28
1083,19
1084,33
1085,23
1086,19
1087,15
1088,25
1089,22
1090,23
1091,29
1092,24
1093,16
1094,17
1095,25
1096,24
1097,28
1098,26
1099,23
1100,27
1101,13
1102,22
1103,33
1104,31
1105,22
1106,25
1107,24
1108,24
1109,23
1110,19
1111,20
1112,22
1113,21
1114,26
1115,29
1116,28
1117,23
1118,29
1119,18
1120,23
1121,30
1122,26
1123,24
1124,26
1125,20
1126,20
1127,28
1128,23
1129,23
1130,22
1131,13
1132,25
1133,26
1134,23
1135,16
1136,20
1137,23
1138,20
1139,22
1140,27
1141,24
1142,18
1143,22
1144,18
1145,23
1146,28
1147,24
1148,25
1149,19
1150,19
1151,26
1152,22
1153,26
1154,23
1155,24
1156,22
1157,27
1158,23
1159,27
1160,19
1161,16
1162,21
1163,18
1164,22
1165,15
1166,22
1167,21
1168,22
1169,23
1170,14
1171,14
1172,13
1173,27
1174,21
1175,18
1176,19
1177,23
1178,22
1179,22
1180,22
1181,23
1182,19
1183,31
1184,19
1185,26
1186,21
1187,20
1188,18
1189,23
1190,21
1191,23
1192,21
1193,17
1194,16
1195,18
1196,16
1197,14
1198,22
1199,21
1200,24
1201,20
1202,19
1203,24
1204,17
1205,21
1206,16
1207,20
1208,31
1209,19
1210,19
1211,20
1212,23
1213,21
1214,16
1215,22
1216,20
1217,26
1218,22
1219,28
1220,18
1221,17
1222,12
1223,19
1224,20
1225,22
1226,20
1227,22
1228,21
1229,26
1230,23
1231,16
1232,19
1233,21
1234,15
1235,24
1236,21
1237,21
1238,19
1239,20
1240,16
1241,17
1242,24
1243,19
1244,20
1245,21
1246,18
1247,23
1248,21
1249,20
1250,19
1251,15
1252,17
1253,22
1254,21
1255,23
1256,23
1257,26
1258,24
1259,18
1260,17
1261,25
1262,21
1263,18
1264,26
1265,17
1266,24
1267,24
1268,21
1269,21
1270,20
1271,22
1272,24
1273,30
1274,24
1275,22
1276,25
1277,27
1278,21
1279,20
1280,21
1281,26
1282,17
1283,24
1284,21
1285,26
1286,27
1287,19
1288,26
1289,24
1290,20
1291,26
1292,22
1293,19
1294,21
1295,20
1296,16
1297,20
1298,23
1299,18
1300,22
1301,22
1302,26
1303,22
1304,23
1305,21
1306,17
1307,21
1308,16
1309,22
1310,17
1311,13
1312,16
1313,15
1314,19
1315,23
1316,23
1317,22
1318,22
1319,21
1320,22
1321,19
1322,18
1323,13
1324,22
1325,12
1326,18
1327,21
1328,21
1329,17
1330,14
1331,23
1332,19
1333,19
1334,14
1335,21
1336,22
1337,26
1338,23
1339,20
1340,15
1341,15
1342,15
1343,20
1344,15
1345,22
1346,21
1347,19
1348,22
1349,24
1350,27
1351,21
1352,12
1353,17
1354,13
1355,16
1356,19
1357,15
1358,23
1359,17
1360,16
1361,17
1362,17
1363,19
1364,17
1365,20
1366,17
1367,18
1368,15
1369,20
1370,18
1371,11
1372,24
1373,15
1374,19
1375,23
1376,17
1377,20
1378,18
1379,19
1380,17
1381,19
1382,18
1383,20
1384,21
1385,24
1386,20
1387,15
1388,25
1389,16
1390,18
1391,19
1392,19
1393,17
1394,19
1395,20
1396,21
1397,19
1398,17
1399,21
1400,15
1401,23
1402,20
1403,20
1404,19
1405,23
1406,20
1407,22
1408,25
1409,16
1410,23
1411,23
1412,29
1413,20
1414,20
1415,26
1416,23
1417,19
1418,20
1419,22
1420,27
1421,19
1422,21
1423,19
1424,24
1425,18
1426,19
1427,18
1428,17
1429,25
1430,16
1431,21
1432,22
1433,18
1434,26
1435,16
1436,22
1437,21
1438,17
1439,21
1440,19
1441,17
1442,17
1443,21
1444,15
1445,19
1446,19
1447,24
1448,23
1449,26
1450,22
1451,18
1452,17
1453,17
1454,15
1455,18
1456,16
1457,20
1458,23
1459,16
1460,21
1461,19
1462,21
1463,17
1464,21
1465,20
1466,17
1467,13
1468,16
1469,11
1470,17
1471,20
1472,22
1473,10
1474,14
1475,22
1476,17
1477,15
1478,17
1479,19
1480,23
1481,18
1482,30
1483,16
1484,24
1485,17
1486,19
1487,21
1488,11
1489,16
1490,19
1491,18
1492,11
1493,18
1494,12
1495,20
1496,16
1497,16
1498,14
1499,21
1500,18
1501,21
1502,17
1503,16
1504,19
1505,14
1506,20
1507,24
1508,18
1509,21
1510,16
1511,23
1512,24
1513,23
1514,19
1515,25
1516,21
1517,22
1518,20
1519,21
1520,23
1521,15
1522,19
1523,22
1524,17
1525,15
1526,19
1527,26
1528,17
1529,20
1530,23
1531,18
1532,22
1533,24
1534,15
1535,18
1536,20
1537,25
1538,19
1539,20
1540,16
1541,18
1542,20
1543,26
1544,15
1545,24
1546,19
1547,25
1548,16
1549,23
1550,20
1551,17
1552,18
1553,18
1554,26
1555,24
1556,17
1557,23
1558,24
1559,19
1560,21
1561,17
1562,21
1563,24
1564,22
1565,22
1566,22
1567,24
1568,20
1569,23
1570,20
1571,21
1572,20
1573,22
1574,14
1575,21
1576,17
1577,20
1578,16
1579,18
1580,20
1581,22
1582,15
1583,19
1584,20
1585,16
1586,24
1587,21
1588,22
1589,29
1590,16
1591,26
1592,24
1593,23
1594,19
1595,13
1596,23
1597,21
1598,11
1599,27
1600,25
1601,17
1602,18
1603,24
1604,21
1605,21
1606,21
1607,18
1608,18
1609,31
1610,17
1611,22
1612,22
1613,17
1614,24
1615,19
1616,15
1617,22
1618,28
1619,20
1620,22
1621,20
1622,25
1623,22
1624,21
1625,16
1626,16
1627,29
1628,17
1629,17
1630,20
1631,19
1632,15
1633,19
1634,15
1635,18
1636,18
1637,20
1638,20
1639,24
1640,17
1641,19
1642,16
1643,20
1644,19
1645,19
1646,18
1647,20
1648,16
1649,19
1650,14
1651,23
1652,17
1653,16
1654,18
1655,15
1656,11
1657,23
1658,19
1659,25
1660,16
1661,15
1662,17
1663,17
1664,19
1665,20
1666,22
1667,26
1668,22
1669,23
1670,18
1671,15
1672,15
1673,15
1674,20
1675,22
1676,22
1677,26
1678,20
1679,20
1680,25
1681,14
1682,19
1683,20
1684,19
1685,16
1686,18
1687,19
1688,26
1689,22
1690,23
1691,26
1692,24
1693,19
1694,17
1695,26
1696,24
1697,24
1698,18
1699,24
1700,27
1701,17
1702,23
1703,22
1704,23
1705,21
1706,28
1707,21
1708,19
1709,18
1710,21
1711,19
1712,22
1713,22
1714,18
1715,15
1716,19
1717,19
1718,12
1719,26
1720,16
1721,29
1722,15
1723,27
1724,20
1725,22
1726,16
1727,28
1728,19
1729,21
1730,19
1731,16
1732,13
1733,18
1734,16
1735,20
1736,19
1737,21
1738,26
1739,18
1740,19
1741,18
1742,14
1743,16
1744,20
1745,16
1746,17
1747,13
1748,16
1749,16
1750,13
1751,22
1752,18
1753,24
1754,21
1755,20
1756,18
1757,22
1758,20
1759,16
1760,16
1761,21
1762,16
1763,16
1764,23
1765,20
1766,23
1767,23
1768,17
1769,21
1770,23
1771,26
1772,16
1773,24
1774,17
1775,18
1776,24
1777,22
1778,26
1779,18
1780,26
1781,23
1782,31
1783,22
1784,26
1785,27
1786,19
1787,20
1788,19
1789,23
1790,22
1791,24
1792,22
1793,21
1794,21
1795,16
1796,20
1797,22
1798,20
1799,24
1800,22
1801,24
1802,22
1803,21
1804,20
1805,21
1806,19
1807,17
1808,18
1809,19
1810,17
1811,16
1812,20
1813,21
1814,20
1815,12
1816,19
1817,24
1818,13
1819,15
1820,18
1821,16
1822,10
1823,20
1824,17
1825,23
1826,17
1827,15
1828,15
1829,9
1830,19
1831,16
1832,22
1833,17
1834,20
1835,20
1836,14
1837,20
1838,22
1839,17
1840,20
1841,19
1842,14
1843,19
1844,23
1845,15
1846,21
1847,19
1848,18
1849,16
1850,16
1851,18
1852,20
1853,21
1854,19
1855,19
1856,21
1857,17
1858,19
1859,16
1860,13
1861,22
1862,15
1863,16
1864,17
1865,19
1866,18
1867,17
1868,17
1869,18
1870,14
1871,12
1872,20
1873,11
1874,14
1875,20
1876,19
1877,20
1878,14
1879,19
1880,21
1881,16
1882,13
1883,12
1884,18
1885,13
1886,20
1887,20
1888,19
1889,22
1890,20
1891,23
1892,15
1893,20
1894,18
1895,13
1896,15
1897,21
1898,21
1899,21
1900,19
1901,18
1902,19
1903,24
1904,15
1905,16
1906,16
1907,20
1908,15
1909,21
1910,13
1911,17
1912,15
1913,22
1914,24
1915,16
1916,16
1917,15
1918,20
1919,11
1920,21
1921,18
1922,15
1923,16
1924,14
1925,12
1926,18
1927,22
1928,12
1929,13
1930,26
1931,20
1932,20
1933,19
1934,21
1935,26
1936,15
1937,17
1938,20
1939,15
1940,15
1941,20
1942,17
1943,16
1944,15
1945,15
1946,25
1947,14
1948,18
1949,17
1950,20
1951,15
1952,18
1953,19
1954,21
1955,20
1956,20
1957,18
1958,18
1959,21
1960,19
1961,17
1962,20
1963,19
1964,21
1965,19
1966,15
1967,16
1968,12
1969,15
1970,20
1971,14
1972,16
1973,19
1974,13
1975,15
1976,16
1977,12
1978,18
1979,20
1980,20
1981,20
1982,16
1983,16
1984,16
1985,17
1986,14
1987,15
1988,18
1989,18
1990,14
1991,21
1992,16
1993,17
1994,18
1995,14
1996,17
1997,12
1998,12
1999,10
2000,9
