Frame Number,Number of Clusters
327,35
328,33
329,34
330,35
331,35
332,34
333,34
334,31
335,35
336,34
337,33
338,35
339,35
340,33
341,35
342,33
343,34
344,34
345,33
346,34
347,34
348,33
349,33
350,35
351,33
352,34
353,32
354,33
355,30
356,31
357,32
358,30
359,30
360,30
361,30
362,31
363,30
364,31
365,30
366,30
367,29
368,31
369,32
370,30
371,31
372,30
373,29
374,30
375,28
376,29
377,30
378,28
379,30
380,30
381,30
382,31
383,30
384,31
385,31
386,30
387,29
388,30
389,31
390,31
391,31
392,31
393,30
394,30
395,30
396,30
397,30
398,30
399,31
400,31
401,30
402,31
403,30
404,28
405,29
406,29
407,28
408,27
409,30
410,28
411,31
412,29
413,30
414,32
415,30
416,31
417,31
418,33
419,31
420,30
421,32
422,30
423,31
424,33
425,30
426,30
427,31
428,30
429,31
430,31
431,31
432,29
433,31
434,31
435,31
436,30
437,29
438,29
439,31
440,30
441,30
442,29
443,28
444,30
445,33
446,33
447,33
448,32
449,32
450,31
451,32
452,32
453,32
454,33
455,32
456,32
457,33
458,32
459,32
460,32
461,30
462,32
463,32
464,32
465,32
466,31
467,31
468,32
469,32
470,33
471,33
472,33
473,33
474,32
475,33
476,33
477,33
478,33
479,34
480,34
481,34
482,33
483,33
484,34
485,33
486,33
487,34
488,34
489,34
490,33
491,33
492,34
493,34
494,34
495,33
496,33
497,34
498,34
499,34
500,34
501,33
502,32
503,33
504,33
505,33
506,32
507,32
508,33
509,33
510,32
511,32
512,34
513,32
514,33
515,33
516,33
517,30
518,33
519,31
520,33
521,33
522,32
523,33
524,32
525,31
526,31
527,32
528,32
529,32
530,32
531,32
532,32
533,32
534,31
535,32
536,32
537,31
538,30
539,30
540,31
541,31
542,31
543,31
544,31
545,30
546,31
547,29
548,32
549,32
550,30
551,29
552,31
553,32
554,31
555,31
556,31
557,31
558,31
559,32
560,31
561,30
562,31
563,33
564,33
565,31
566,30
567,33
568,33
569,31
570,33
571,32
572,32
573,30
574,31
575,31
576,30
577,30
578,31
579,30
580,32
581,32
582,31
583,31
584,31
585,30
586,31
587,32
588,31
589,29
590,32
591,31
592,31
593,31
594,29
595,31
596,29
597,31
598,31
599,30
600,31
601,30
602,30
603,32
604,27
605,31
606,31
607,30
608,31
609,33
610,32
611,33
612,32
613,28
614,30
615,31
616,30
617,31
618,30
619,31
620,31
621,31
622,30
623,30
624,29
625,29
626,30
627,31
628,31
629,32
630,31
631,30
632,30
633,29
634,33
635,32
636,32
637,32
638,33
639,30
640,31
641,31
642,32
643,30
644,33
645,32
646,30
647,31
648,30
649,31
650,31
651,32
652,29
653,32
654,30
655,30
656,30
657,29
658,30
659,33
660,32
661,30
662,32
663,31
664,31
665,32
666,31
667,28
668,29
669,30
670,29
671,30
672,29
673,28
674,28
675,30
676,29
677,27
678,29
679,29
680,26
681,27
682,28
683,27
684,28
685,28
686,26
687,27
688,27
689,26
690,25
691,29
692,30
693,28
694,30
695,30
696,29
697,29
698,29
699,27
700,27
701,30
702,28
703,31
704,31
705,29
706,28
707,30
708,29
709,28
710,27
711,29
712,28
713,29
714,27
715,30
716,27
717,28
718,30
719,28
720,27
721,30
722,27
723,28
724,30
725,29
726,30
727,29
728,28
729,29
730,27
731,27
732,28
733,28
734,27
735,27
736,28
737,27
738,27
739,26
740,29
741,25
742,29
743,28
744,28
745,26
746,28
747,27
748,28
749,27
750,28
751,28
752,28
753,29
754,29
755,28
756,26
757,30
758,29
759,29
760,28
761,29
762,28
763,27
764,29
765,30
766,30
767,30
768,30
769,30
770,29
771,29
772,28
773,28
774,29
775,28
776,26
777,28
778,28
779,26
780,28
781,28
782,29
783,28
784,28
785,26
786,29
787,28
788,27
789,28
790,29
791,28
792,27
793,27
794,27
795,27
796,29
797,28
798,28
799,28
800,27
801,28
802,28
803,28
804,29
805,29
806,29
807,28
808,28
809,28
810,28
811,29
812,27
813,28
814,27
815,27
816,28
817,28
818,28
819,27
820,28
821,28
822,30
823,29
824,29
825,30
826,27
827,29
828,28
829,27
830,29
831,29
832,29
833,28
834,28
835,28
836,28
837,28
838,28
839,28
840,29
841,28
842,28
843,27
844,28
845,28
846,26
847,28
848,27
849,29
850,27
851,27
852,29
853,29
854,28
855,29
856,27
857,27
858,27
859,28
860,27
861,29
862,29
863,28
864,29
865,28
866,28
867,27
868,27
869,30
870,28
871,27
872,28
873,28
874,27
875,28
876,29
877,29
878,27
879,27
880,28
881,28
882,27
883,28
884,28
885,28
886,29
887,28
888,28
889,29
890,28
891,28
892,29
893,28
894,27
895,27
896,27
897,26
898,23
899,27
900,24
901,27
902,22
903,24
904,24
905,24
906,25
907,27
908,26
909,24
910,24
911,25
912,27
913,26
914,26
915,25
916,26
917,25
918,27
919,25
920,26
921,26
922,24
923,26
924,26
925,26
926,26
927,26
928,24
929,25
930,25
931,26
932,26
933,26
934,25
935,26
936,26
937,26
938,26
939,27
940,25
941,26
942,28
943,26
944,24
945,25
946,27
947,26
948,25
949,23
950,23
951,23
952,24
953,24
954,24
955,25
956,25
957,24
958,24
959,24
960,25
961,24
962,24
963,24
964,24
965,23
966,23
967,22
968,23
969,25
970,23
971,24
972,23
973,23
974,25
975,22
976,22
977,23
978,23
979,23
980,22
981,23
982,21
983,21
984,22
985,22
986,22
987,23
988,22
989,22
990,22
991,24
992,22
993,21
994,21
995,22
996,21
997,22
998,22
999,21
1000,22
1001,23
1002,20
1003,21
1004,21
1005,21
1006,21
1007,21
1008,21
1009,21
1010,23
1011,22
1012,24
1013,22
1014,22
1015,23
1016,24
1017,25
1018,25
1019,24
1020,23
1021,23
1022,23
1023,24
1024,22
1025,21
1026,24
1027,24
1028,25
1029,24
1030,23
1031,24
1032,23
1033,23
1034,23
1035,22
1036,23
1037,22
1038,23
1039,22
1040,25
1041,23
1042,25
1043,24
1044,24
1045,24
1046,22
1047,24
1048,25
1049,23
1050,24
1051,24
1052,23
1053,24
1054,23
1055,23
1056,25
1057,23
1058,25
1059,25
1060,23
1061,24
1062,26
1063,25
1064,23
1065,25
1066,24
1067,24
1068,24
1069,24
1070,25
1071,24
1072,25
1073,26
1074,24
1075,24
1076,24
1077,24
1078,23
1079,26
1080,24
1081,25
1082,23
1083,25
1084,25
1085,25
1086,24
1087,24
1088,24
1089,24
1090,24
1091,25
1092,22
1093,25
1094,23
1095,25
1096,23
1097,23
1098,24
1099,24
1100,25
1101,24
1102,24
1103,23
1104,24
1105,22
1106,23
1107,23
1108,23
1109,24
1110,23
1111,23
1112,24
1113,23
1114,23
1115,23
1116,23
1117,23
1118,22
1119,23
1120,23
1121,23
1122,24
1123,24
1124,24
1125,23
1126,25
1127,23
1128,24
1129,23
1130,23
1131,24
1132,22
1133,23
1134,23
1135,23
1136,23
1137,23
1138,24
1139,23
1140,24
1141,23
1142,23
1143,23
1144,24
1145,24
1146,23
1147,22
1148,23
1149,24
1150,23
1151,25
1152,23
1153,25
1154,22
1155,21
1156,21
1157,23
1158,23
1159,22
1160,23
1161,22
1162,22
1163,22
1164,24
1165,23
1166,22
1167,22
1168,23
1169,23
1170,24
1171,24
1172,23
1173,24
1174,24
1175,24
1176,24
1177,22
1178,21
1179,23
1180,22
1181,22
1182,22
1183,24
1184,23
1185,22
1186,24
1187,23
1188,23
1189,24
1190,25
1191,23
1192,25
1193,25
1194,24
1195,24
1196,22
1197,22
1198,23
1199,22
1200,24
1201,23
1202,23
1203,23
1204,24
1205,23
1206,24
1207,22
1208,22
1209,22
1210,24
1211,23
1212,24
1213,23
1214,22
1215,23
1216,23
1217,23
1218,23
1219,23
1220,24
1221,22
1222,23
1223,21
1224,23
1225,22
1226,23
1227,22
1228,23
1229,22
1230,22
1231,23
1232,21
1233,22
1234,23
1235,21
1236,21
1237,23
1238,22
1239,23
1240,24
1241,24
1242,24
1243,23
1244,23
1245,23
1246,24
1247,23
1248,23
1249,23
1250,23
1251,25
1252,22
1253,24
1254,23
1255,23
1256,22
1257,23
1258,23
1259,22
1260,23
1261,23
1262,24
1263,21
1264,22
1265,20
1266,22
1267,22
1268,22
1269,23
1270,22
1271,22
1272,22
1273,22
1274,24
1275,23
1276,22
1277,20
1278,21
1279,21
1280,23
1281,23
1282,22
1283,25
1284,22
1285,24
1286,22
1287,23
1288,23
1289,24
1290,23
1291,23
1292,22
1293,22
1294,23
1295,22
1296,23
1297,21
1298,21
1299,22
1300,22
1301,22
1302,22
1303,23
1304,23
1305,23
1306,23
1307,25
1308,24
1309,23
1310,23
1311,24
1312,23
1313,23
1314,22
1315,22
1316,23
1317,23
1318,22
1319,23
1320,22
1321,22
1322,23
1323,22
1324,23
1325,22
1326,22
1327,23
1328,21
1329,22
1330,21
1331,21
1332,23
1333,22
1334,23
1335,23
1336,23
1337,21
1338,21
1339,21
1340,21
1341,22
1342,21
1343,21
1344,21
1345,21
1346,21
1347,23
1348,20
1349,22
1350,24
1351,23
1352,22
1353,22
1354,21
1355,22
1356,22
1357,22
1358,22
1359,23
1360,23
1361,23
1362,22
1363,22
1364,21
1365,21
1366,23
1367,23
1368,23
1369,22
1370,23
1371,21
1372,21
1373,24
1374,22
1375,23
1376,22
1377,22
1378,21
1379,21
1380,22
1381,24
1382,22
1383,22
1384,20
1385,22
1386,22
1387,23
1388,23
1389,23
1390,21
1391,23
1392,23
1393,21
1394,22
1395,22
1396,21
1397,21
1398,24
1399,23
1400,22
1401,23
1402,22
1403,23
1404,22
1405,21
1406,22
1407,23
1408,23
1409,23
1410,24
1411,24
1412,24
1413,23
1414,23
1415,23
1416,23
1417,23
1418,24
1419,25
1420,24
1421,22
1422,22
1423,22
1424,22
1425,23
1426,22
1427,19
1428,22
1429,23
1430,22
1431,20
1432,23
1433,22
1434,24
1435,22
1436,26
1437,23
1438,23
1439,23
1440,22
1441,26
1442,21
1443,25
1444,23
1445,22
1446,23
1447,24
1448,20
1449,22
1450,23
1451,23
1452,24
1453,22
1454,23
1455,23
1456,22
1457,22
1458,24
1459,21
1460,22
1461,24
1462,25
1463,21
1464,22
1465,21
1466,21
1467,24
1468,23
1469,21
1470,23
1471,21
1472,21
1473,20
1474,23
1475,23
1476,23
1477,22
1478,21
1479,21
1480,23
1481,23
1482,21
1483,22
1484,23
1485,23
1486,21
1487,22
1488,20
1489,22
1490,23
1491,22
1492,23
1493,22
1494,23
1495,22
1496,23
1497,22
1498,22
1499,22
1500,22
1501,23
1502,20
1503,21
1504,20
1505,22
1506,22
1507,21
1508,22
1509,23
1510,22
1511,22
1512,22
1513,22
1514,22
1515,22
1516,23
1517,23
1518,23
1519,22
1520,23
1521,22
1522,21
1523,23
1524,22
1525,24
1526,22
1527,21
1528,23
1529,22
1530,22
1531,21
1532,21
1533,24
1534,23
1535,21
1536,21
1537,23
1538,24
1539,22
1540,22
1541,21
1542,21
1543,22
1544,21
1545,22
1546,21
1547,22
1548,21
1549,21
1550,21
1551,21
1552,21
1553,19
1554,21
1555,20
1556,20
1557,21
1558,20
1559,21
1560,20
1561,23
1562,21
1563,23
1564,20
1565,20
1566,22
1567,23
1568,23
1569,22
1570,23
1571,22
1572,24
1573,22
1574,23
1575,24
1576,22
1577,22
1578,21
1579,25
1580,22
1581,22
1582,22
1583,22
1584,23
1585,24
1586,23
1587,22
1588,23
1589,23
1590,23
1591,19
1592,19
1593,22
1594,24
1595,25
1596,23
1597,23
1598,22
1599,21
1600,22
1601,24
1602,24
1603,23
1604,24
1605,22
1606,23
1607,24
1608,22
1609,24
1610,23
1611,24
1612,23
1613,23
1614,23
1615,21
1616,23
1617,21
1618,22
1619,20
1620,22
1621,21
1622,22
1623,22
1624,21
1625,20
1626,22
1627,22
1628,22
1629,21
1630,21
1631,22
1632,21
1633,22
1634,22
1635,22
1636,20
1637,23
1638,22
1639,22
1640,23
1641,21
1642,22
1643,23
1644,22
1645,21
1646,21
1647,23
1648,23
1649,24
1650,22
1651,21
1652,21
1653,23
1654,23
1655,22
1656,21
1657,20
1658,20
1659,23
1660,21
1661,20
1662,18
1663,21
1664,20
1665,19
1666,21
1667,22
1668,20
1669,22
1670,21
1671,21
1672,25
1673,23
1674,20
1675,22
1676,21
1677,23
1678,22
1679,20
1680,22
1681,22
1682,20
1683,24
1684,23
1685,22
1686,23
1687,24
1688,24
1689,24
1690,20
1691,22
1692,26
1693,23
1694,23
1695,22
1696,23
1697,24
1698,22
1699,22
1700,23
1701,22
1702,22
1703,24
1704,23
1705,24
1706,21
1707,23
1708,21
1709,23
1710,24
1711,22
1712,23
1713,22
1714,21
1715,22
1716,23
1717,22
1718,23
1719,21
1720,23
1721,21
1722,23
1723,22
1724,22
1725,23
1726,22
1727,21
1728,23
1729,22
1730,20
1731,21
1732,21
1733,22
1734,23
1735,23
1736,22
1737,22
1738,22
1739,23
1740,22
1741,22
1742,22
1743,21
1744,20
1745,21
1746,20
1747,21
1748,19
1749,19
1750,21
1751,20
1752,20
1753,20
1754,19
1755,20
1756,21
1757,21
1758,20
1759,20
1760,21
1761,21
1762,21
1763,20
1764,19
1765,20
1766,20
1767,20
1768,21
1769,20
1770,20
1771,21
1772,20
1773,21
1774,21
1775,20
1776,20
1777,21
1778,19
1779,22
1780,21
1781,22
1782,21
1783,20
1784,22
1785,22
1786,21
1787,19
1788,19
1789,18
1790,21
1791,21
1792,21
1793,20
1794,20
1795,21
1796,19
1797,19
1798,20
1799,22
1800,20
1801,21
1802,20
1803,20
1804,20
1805,21
1806,18
1807,21
1808,20
1809,20
1810,20
1811,20
1812,20
1813,21
1814,21
1815,17
1816,21
1817,20
1818,22
1819,20
1820,19
1821,20
1822,21
1823,22
1824,20
1825,19
1826,19
1827,20
1828,21
1829,20
1830,22
1831,20
1832,21
1833,21
1834,21
1835,21
1836,21
1837,22
1838,21
1839,21
1840,21
1841,21
1842,20
1843,20
1844,21
1845,21
1846,20
1847,21
1848,22
1849,21
1850,20
1851,22
1852,21
1853,21
1854,22
1855,21
1856,21
1857,20
1858,21
1859,21
1860,17
1861,23
1862,19
1863,18
1864,18
1865,20
1866,20
1867,21
1868,20
1869,19
1870,21
1871,19
1872,19
1873,18
1874,19
1875,22
1876,20
1877,20
1878,21
1879,20
1880,21
1881,19
1882,20
1883,20
1884,21
1885,20
1886,20
1887,18
1888,19
1889,20
1890,18
1891,20
1892,19
1893,19
1894,21
1895,20
1896,19
1897,20
1898,19
1899,19
1900,20
1901,18
1902,21
1903,20
1904,18
1905,20
1906,19
1907,19
1908,22
1909,21
1910,21
1911,21
1912,20
1913,23
1914,22
1915,21
1916,22
1917,19
1918,20
1919,21
1920,21
1921,23
1922,20
1923,20
1924,21
1925,22
1926,20
1927,20
1928,22
1929,21
1930,23
1931,22
1932,21
1933,23
1934,23
1935,22
1936,22
1937,21
1938,24
1939,19
1940,22
1941,19
1942,20
1943,23
1944,23
1945,19
1946,19
1947,20
1948,19
1949,22
1950,20
1951,22
1952,18
1953,19
1954,20
1955,21
1956,20
1957,20
1958,20
1959,19
1960,17
1961,21
1962,19
1963,19
1964,19
1965,19
1966,18
1967,18
1968,17
1969,17
1970,18
1971,18
1972,17
1973,16
1974,19
1975,19
1976,20
1977,18
1978,17
1979,18
1980,17
1981,17
1982,18
1983,17
1984,18
1985,18
1986,20
1987,21
1988,19
1989,18
1990,17
1991,18
1992,16
1993,17
1994,18
1995,18
1996,20
1997,20
1998,20
1999,19
2000,19
