Frame Number,Number of Clusters
351,22
352,18
353,21
354,21
355,19
356,18
357,19
358,17
359,21
360,23
361,22
362,21
363,19
364,19
365,19
366,18
367,22
368,20
369,17
370,18
371,20
372,22
373,24
374,18
375,18
376,17
377,22
378,19
379,21
380,16
381,16
382,18
383,13
384,15
385,18
386,17
387,15
388,21
389,21
390,16
391,19
392,18
393,15
394,17
395,17
396,16
397,17
398,17
399,16
400,16
401,18
402,19
403,18
404,16
405,19
406,17
407,16
408,17
409,14
410,20
411,17
412,15
413,20
414,13
415,18
416,20
417,19
418,21
419,18
420,19
421,18
422,18
423,18
424,21
425,20
426,20
427,21
428,19
429,22
430,21
431,20
432,21
433,22
434,21
435,21
436,19
437,20
438,21
439,16
440,15
441,13
442,18
443,16
444,17
445,19
446,17
447,19
448,13
449,14
450,19
451,15
452,16
453,18
454,15
455,16
456,23
457,12
458,18
459,18
460,15
461,15
462,19
463,13
464,15
465,15
466,15
467,16
468,16
469,19
470,17
471,16
472,20
473,20
474,17
475,19
476,15
477,19
478,15
479,20
480,20
481,22
482,17
483,18
484,20
485,19
486,18
487,15
488,15
489,17
490,18
491,16
492,17
493,22
494,18
495,20
496,19
497,14
498,16
499,17
500,20
501,16
502,20
503,17
504,15
505,17
506,16
507,17
508,14
509,15
510,17
511,16
512,17
513,15
514,20
515,17
516,15
517,17
518,18
519,16
520,17
521,15
522,17
523,21
524,17
525,14
526,17
527,18
528,13
529,17
530,19
531,15
532,14
533,18
534,20
535,17
536,15
537,15
538,19
539,18
540,19
541,20
542,21
543,17
544,20
545,18
546,15
547,18
548,16
549,15
550,15
551,19
552,18
553,17
554,17
555,19
556,20
557,18
558,20
559,14
560,19
561,16
562,21
563,16
564,18
565,19
566,16
567,19
568,16
569,18
570,20
571,14
572,18
573,18
574,18
575,19
576,15
577,14
578,13
579,17
580,15
581,15
582,15
583,16
584,16
585,17
586,18
587,14
588,18
589,17
590,19
591,17
592,18
593,18
594,23
595,13
596,16
597,18
598,17
599,19
600,17
601,19
602,21
603,17
604,16
605,13
606,17
607,13
608,14
609,11
610,13
611,15
612,17
613,15
614,12
615,19
616,17
617,18
618,17
619,16
620,23
621,16
622,21
623,19
624,21
625,16
626,16
627,18
628,17
629,15
630,20
631,19
632,20
633,18
634,18
635,18
636,17
637,21
638,22
639,16
640,21
641,15
642,18
643,18
644,16
645,21
646,17
647,18
648,16
649,19
650,21
651,20
652,18
653,15
654,20
655,17
656,18
657,18
658,17
659,21
660,12
661,18
662,21
663,17
664,18
665,18
666,21
667,21
668,22
669,14
670,14
671,14
672,17
673,20
674,16
675,18
676,18
677,20
678,15
679,12
680,17
681,13
682,15
683,17
684,16
685,21
686,15
687,16
688,16
689,13
690,17
691,19
692,22
693,15
694,16
695,21
696,16
697,16
698,16
699,19
700,16
701,13
702,17
703,12
704,19
705,20
706,15
707,18
708,12
709,15
710,15
711,13
712,21
713,15
714,12
715,14
716,16
717,12
718,18
719,15
720,17
721,13
722,14
723,16
724,18
725,18
726,17
727,16
728,13
729,16
730,14
731,14
732,15
733,14
734,15
735,13
736,16
737,14
738,10
739,13
740,12
741,10
742,9
743,17
744,11
745,15
746,14
747,21
748,14
749,16
750,15
751,16
752,12
753,17
754,14
755,14
756,14
757,16
758,17
759,15
760,14
761,12
762,15
763,17
764,20
765,17
766,20
767,16
768,14
769,19
770,14
771,16
772,13
773,16
774,18
775,16
776,15
777,14
778,15
779,16
780,16
781,15
782,18
783,16
784,15
785,11
786,21
787,16
788,14
789,16
790,15
791,17
792,14
793,13
794,18
795,15
796,12
797,12
798,14
799,14
800,17
801,14
802,19
803,17
804,17
805,17
806,12
807,11
808,17
809,16
810,15
811,14
812,18
813,18
814,13
815,14
816,15
817,15
818,15
819,14
820,15
821,19
822,15
823,17
824,14
825,16
826,15
827,18
828,18
829,16
830,19
831,13
832,14
833,18
834,14
835,16
836,17
837,10
838,16
839,15
840,12
841,17
842,15
843,17
844,12
845,11
846,16
847,13
848,13
849,11
850,21
851,13
852,11
853,12
854,15
855,14
856,12
857,10
858,9
859,14
860,11
861,14
862,13
863,15
864,11
865,10
866,9
867,12
868,11
869,8
870,9
871,17
872,10
873,10
874,15
875,12
876,15
877,12
878,14
879,13
880,13
881,12
882,13
883,14
884,12
885,13
886,13
887,14
888,14
889,13
890,16
891,18
892,15
893,16
894,14
895,14
896,17
897,16
898,14
899,10
900,20
901,12
902,11
903,8
904,12
905,12
906,15
907,14
908,14
909,15
910,11
911,12
912,13
913,13
914,12
915,11
916,14
917,14
918,17
919,15
920,17
921,16
922,12
923,18
924,16
925,13
926,14
927,11
928,19
929,13
930,9
931,12
932,15
933,10
934,13
935,14
936,15
937,13
938,9
939,8
940,12
941,12
942,18
943,16
944,18
945,15
946,19
947,13
948,15
949,14
950,16
951,11
952,14
953,13
954,15
955,15
956,17
957,11
958,11
959,9
960,13
961,15
962,17
963,17
964,14
965,11
966,16
967,11
968,13
969,14
970,11
971,8
972,13
973,13
974,11
975,12
976,17
977,14
978,12
979,9
980,11
981,14
982,13
983,11
984,15
985,12
986,15
987,15
988,15
989,15
990,16
991,14
992,12
993,13
994,13
995,17
996,12
997,10
998,14
999,15
1000,12
1001,9
1002,11
1003,13
1004,12
1005,14
1006,15
1007,13
1008,9
1009,11
1010,7
1011,13
1012,12
1013,14
1014,12
1015,11
1016,14
1017,13
1018,14
1019,11
1020,10
1021,12
1022,14
1023,10
1024,13
1025,10
1026,11
1027,13
1028,13
1029,17
1030,13
1031,15
1032,11
1033,12
1034,11
1035,9
1036,15
1037,12
1038,11
1039,11
1040,15
1041,13
1042,11
1043,11
1044,11
1045,17
1046,18
1047,16
1048,14
1049,13
1050,12
1051,18
1052,16
1053,12
1054,14
1055,18
1056,15
1057,13
1058,18
1059,13
1060,14
1061,13
1062,13
1063,16
1064,18
1065,9
1066,13
1067,10
1068,13
1069,16
1070,12
1071,11
1072,13
1073,13
1074,7
1075,9
1076,13
1077,16
1078,12
1079,10
1080,12
1081,12
1082,18
1083,9
1084,15
1085,12
1086,9
1087,7
1088,14
1089,14
1090,14
1091,14
1092,12
1093,11
1094,8
1095,13
1096,15
1097,15
1098,16
1099,14
1100,12
1101,7
1102,10
1103,16
1104,16
1105,11
1106,14
1107,14
1108,18
1109,14
1110,13
1111,13
1112,14
1113,12
1114,16
1115,17
1116,14
1117,14
1118,17
1119,10
1120,13
1121,17
1122,17
1123,11
1124,17
1125,13
1126,12
1127,14
1128,13
1129,13
1130,12
1131,6
1132,16
1133,16
1134,14
1135,7
1136,12
1137,17
1138,13
1139,14
1140,12
1141,15
1142,12
1143,16
1144,12
1145,12
1146,14
1147,13
1148,11
1149,11
1150,10
1151,13
1152,14
1153,15
1154,11
1155,14
1156,12
1157,16
1158,12
1159,14
1160,12
1161,11
1162,10
1163,6
1164,11
1165,7
1166,13
1167,11
1168,15
1169,14
1170,8
1171,9
1172,5
1173,11
1174,10
1175,11
1176,8
1177,14
1178,11
1179,12
1180,10
1181,12
1182,11
1183,16
1184,13
1185,13
1186,12
1187,15
1188,10
1189,13
1190,12
1191,12
1192,11
1193,13
1194,9
1195,10
1196,8
1197,7
1198,14
1199,15
1200,13
1201,10
1202,12
1203,14
1204,11
1205,10
1206,10
1207,11
1208,15
1209,11
1210,13
1211,14
1212,17
1213,12
1214,12
1215,11
1216,11
1217,12
1218,11
1219,16
1220,10
1221,10
1222,7
1223,7
1224,12
1225,12
1226,14
1227,12
1228,10
1229,14
1230,13
1231,9
1232,12
1233,11
1234,8
1235,15
1236,12
1237,13
1238,11
1239,11
1240,10
1241,10
1242,14
1243,12
1244,12
1245,11
1246,12
1247,11
1248,12
1249,14
1250,13
1251,8
1252,11
1253,13
1254,11
1255,14
1256,18
1257,13
1258,17
1259,12
1260,8
1261,15
1262,13
1263,10
1264,17
1265,12
1266,12
1267,17
1268,12
1269,12
1270,15
1271,16
1272,14
1273,18
1274,15
1275,14
1276,14
1277,16
1278,13
1279,10
1280,11
1281,17
1282,12
1283,16
1284,9
1285,14
1286,13
1287,13
1288,14
1289,14
1290,12
1291,16
1292,11
1293,8
1294,15
1295,11
1296,10
1297,12
1298,14
1299,9
1300,12
1301,11
1302,18
1303,10
1304,12
1305,14
1306,9
1307,15
1308,12
1309,11
1310,11
1311,8
1312,12
1313,10
1314,13
1315,11
1316,13
1317,13
1318,13
1319,12
1320,13
1321,11
1322,9
1323,7
1324,13
1325,8
1326,12
1327,13
1328,10
1329,12
1330,8
1331,10
1332,10
1333,13
1334,8
1335,9
1336,11
1337,11
1338,13
1339,12
1340,8
1341,11
1342,10
1343,9
1344,8
1345,12
1346,11
1347,11
1348,14
1349,13
1350,16
1351,11
1352,5
1353,8
1354,9
1355,11
1356,9
1357,10
1358,11
1359,9
1360,12
1361,9
1362,12
1363,8
1364,7
1365,12
1366,8
1367,9
1368,9
1369,12
1370,13
1371,7
1372,13
1373,10
1374,10
1375,10
1376,9
1377,9
1378,12
1379,11
1380,7
1381,11
1382,7
1383,7
1384,10
1385,9
1386,11
1387,8
1388,15
1389,5
1390,9
1391,10
1392,7
1393,9
1394,14
1395,10
1396,12
1397,12
1398,10
1399,9
1400,8
1401,11
1402,9
1403,11
1404,9
1405,14
1406,13
1407,8
1408,14
1409,8
1410,13
1411,11
1412,15
1413,11
1414,11
1415,14
1416,14
1417,13
1418,13
1419,12
1420,15
1421,12
1422,12
1423,9
1424,14
1425,6
1426,8
1427,9
1428,8
1429,11
1430,8
1431,12
1432,10
1433,9
1434,9
1435,5
1436,9
1437,12
1438,6
1439,10
1440,10
1441,10
1442,9
1443,12
1444,8
1445,8
1446,11
1447,11
1448,13
1449,14
1450,12
1451,10
1452,10
1453,10
1454,4
1455,9
1456,10
1457,9
1458,15
1459,10
1460,9
1461,13
1462,9
1463,12
1464,9
1465,11
1466,13
1467,10
1468,6
1469,4
1470,9
1471,11
1472,12
1473,6
1474,8
1475,12
1476,10
1477,11
1478,10
1479,11
1480,16
1481,8
1482,15
1483,9
1484,13
1485,10
1486,12
1487,15
1488,7
1489,9
1490,8
1491,11
1492,6
1493,7
1494,6
1495,10
1496,11
1497,10
1498,8
1499,13
1500,10
1501,8
1502,11
1503,10
1504,10
1505,9
1506,12
1507,11
1508,10
1509,10
1510,12
1511,11
1512,17
1513,13
1514,12
1515,13
1516,12
1517,11
1518,13
1519,16
1520,13
1521,6
1522,11
1523,15
1524,7
1525,11
1526,14
1527,15
1528,9
1529,12
1530,12
1531,12
1532,10
1533,12
1534,7
1535,13
1536,9
1537,12
1538,13
1539,12
1540,10
1541,12
1542,11
1543,12
1544,9
1545,12
1546,10
1547,12
1548,8
1549,10
1550,11
1551,9
1552,10
1553,11
1554,11
1555,13
1556,8
1557,10
1558,11
1559,11
1560,13
1561,10
1562,14
1563,10
1564,10
1565,13
1566,11
1567,12
1568,11
1569,16
1570,10
1571,8
1572,13
1573,13
1574,10
1575,9
1576,12
1577,11
1578,7
1579,13
1580,11
1581,15
1582,8
1583,12
1584,12
1585,9
1586,14
1587,12
1588,12
1589,12
1590,11
1591,11
1592,12
1593,15
1594,14
1595,9
1596,15
1597,11
1598,7
1599,14
1600,15
1601,9
1602,13
1603,14
1604,12
1605,12
1606,13
1607,12
1608,9
1609,15
1610,12
1611,11
1612,13
1613,12
1614,15
1615,7
1616,10
1617,10
1618,17
1619,13
1620,14
1621,9
1622,9
1623,14
1624,12
1625,9
1626,7
1627,14
1628,11
1629,10
1630,9
1631,11
1632,11
1633,9
1634,9
1635,11
1636,8
1637,11
1638,11
1639,11
1640,9
1641,8
1642,12
1643,11
1644,10
1645,9
1646,11
1647,8
1648,9
1649,11
1650,10
1651,8
1652,9
1653,8
1654,9
1655,7
1656,8
1657,7
1658,12
1659,13
1660,10
1661,9
1662,10
1663,10
1664,12
1665,7
1666,12
1667,12
1668,11
1669,14
1670,12
1671,8
1672,8
1673,7
1674,11
1675,13
1676,13
1677,12
1678,10
1679,10
1680,10
1681,6
1682,9
1683,10
1684,8
1685,8
1686,9
1687,11
1688,15
1689,13
1690,13
1691,11
1692,13
1693,12
1694,9
1695,15
1696,14
1697,10
1698,11
1699,12
1700,15
1701,11
1702,15
1703,14
1704,14
1705,9
1706,14
1707,12
1708,14
1709,12
1710,12
1711,12
1712,9
1713,10
1714,9
1715,7
1716,8
1717,11
1718,10
1719,15
1720,8
1721,17
1722,8
1723,11
1724,8
1725,13
1726,9
1727,16
1728,10
1729,10
1730,10
1731,9
1732,9
1733,9
1734,9
1735,11
1736,11
1737,11
1738,13
1739,13
1740,12
1741,10
1742,9
1743,8
1744,10
1745,9
1746,10
1747,5
1748,11
1749,11
1750,9
1751,13
1752,12
1753,15
1754,11
1755,9
1756,10
1757,11
1758,8
1759,7
1760,8
1761,13
1762,7
1763,9
1764,13
1765,12
1766,11
1767,11
1768,8
1769,12
1770,12
1771,12
1772,9
1773,12
1774,8
1775,11
1776,14
1777,8
1778,12
1779,11
1780,12
1781,12
1782,16
1783,14
1784,12
1785,15
1786,10
1787,8
1788,9
1789,12
1790,11
1791,11
1792,11
1793,12
1794,13
1795,8
1796,11
1797,11
1798,11
1799,15
1800,9
1801,6
1802,9
1803,12
1804,12
1805,11
1806,12
1807,7
1808,11
1809,5
1810,9
1811,8
1812,10
1813,11
1814,13
1815,6
1816,10
1817,15
1818,5
1819,8
1820,9
1821,7
1822,8
1823,11
1824,4
1825,11
1826,12
1827,12
1828,9
1829,4
1830,13
1831,11
1832,10
1833,8
1834,11
1835,10
1836,7
1837,11
1838,10
1839,12
1840,7
1841,10
1842,9
1843,13
1844,11
1845,8
1846,16
1847,9
1848,12
1849,9
1850,10
1851,12
1852,13
1853,12
1854,12
1855,15
1856,12
1857,13
1858,13
1859,11
1860,6
1861,11
1862,9
1863,11
1864,11
1865,12
1866,13
1867,12
1868,11
1869,9
1870,11
1871,10
1872,12
1873,7
1874,10
1875,12
1876,11
1877,10
1878,8
1879,11
1880,10
1881,8
1882,9
1883,9
1884,11
1885,8
1886,16
1887,12
1888,12
1889,14
1890,13
1891,17
1892,8
1893,11
1894,12
1895,9
1896,10
1897,13
1898,16
1899,15
1900,13
1901,12
1902,9
1903,14
1904,11
1905,10
1906,8
1907,12
1908,9
1909,15
1910,10
1911,10
1912,14
1913,15
1914,17
1915,8
1916,12
1917,6
1918,10
1919,6
1920,11
1921,13
1922,8
1923,11
1924,8
1925,7
1926,11
1927,13
1928,8
1929,10
1930,15
1931,15
1932,13
1933,9
1934,13
1935,12
1936,10
1937,6
1938,8
1939,9
1940,9
1941,9
1942,11
1943,13
1944,11
1945,10
1946,15
1947,9
1948,13
1949,12
1950,9
1951,11
1952,7
1953,8
1954,14
1955,15
1956,12
1957,11
1958,10
1959,11
1960,11
1961,11
1962,12
1963,8
1964,11
1965,10
1966,9
1967,9
1968,7
1969,9
1970,11
1971,10
1972,9
1973,9
1974,9
1975,9
1976,9
1977,7
1978,12
1979,12
1980,14
1981,11
1982,10
1983,9
1984,10
1985,11
1986,7
1987,10
1988,10
1989,10
1990,10
1991,10
1992,9
1993,8
1994,11
1995,8
1996,7
1997,9
1998,8
1999,8
2000,6
