Distance (Å),Window 1,Window 2,Window 3,Window 4
156.5,0.8408965471404476,0.610348163548006,0.9507117279562746,1.0365814511002502
157.5,0.8282330424541976,0.607998726322653,0.9573361462733353,1.022107592433991
158.5,0.8154236267865902,0.6059485148004787,0.9614042590596923,1.0071123898498493
159.5,0.8022590214235733,0.6029885824447024,0.9649437460310624,0.990643274165375
160.5,0.7892210839516072,0.6000618565652236,0.9661556442624543,0.9734092790669441
161.5,0.7761788025142449,0.5969452375048294,0.9674215365808072,0.9553322748580686
162.5,0.763071132092549,0.5937176067252146,0.9663089485044789,0.9372559716290852
163.5,0.7500882108370986,0.589334986464929,0.9638129359902192,0.9174051929784925
164.5,0.7365788418145938,0.5850589888362401,0.9603784188856418,0.8976451840568606
165.5,0.7232032450191485,0.5806314653439284,0.9561670273686772,0.8787768493203545
166.5,0.7095921866882797,0.5750359570734443,0.9498189910320792,0.8587487825443876
167.5,0.6958876610816304,0.5696593467228706,0.9423602020746813,0.8394042502625682
168.5,0.682849614299486,0.5636437664644872,0.934529027477016,0.8208209158156897
169.5,0.6686808581670586,0.5572498442590864,0.9239473029128698,0.8019942868193405
170.5,0.655534210772119,0.5510505196088061,0.9140998284792149,0.7831821636306244
171.5,0.6414354585173827,0.5436661808496764,0.9023273305099757,0.7656784506107833
172.5,0.6279394398987325,0.537123829910426,0.8899691169746473,0.7472829774346998
173.5,0.6144753446842899,0.5290246309221167,0.876349978286317,0.7290966907102623
174.5,0.6008090248730191,0.521379497275288,0.8607027566189444,0.7103552600972279
175.5,0.5875759829841083,0.5130078279350682,0.8457073935137227,0.6925143217677376
176.5,0.5736935375647042,0.5049460046216223,0.828966141189259,0.6733262450119557
177.5,0.5600378053282751,0.49645447245249213,0.8119615162199546,0.6544047587856953
178.5,0.546573277248865,0.4876123897879956,0.7931641742761465,0.6345785846984116
179.5,0.5334730059885845,0.4789865704996649,0.7745041239196481,0.6144099588048191
180.5,0.5195158979257015,0.47020665263610134,0.7553155520824666,0.5945431079153896
181.5,0.5063056516324643,0.4610966498833844,0.7353568253049597,0.573763235242237
182.5,0.4928414897863554,0.4525110295284861,0.7152965641940593,0.5528438664523776
183.5,0.47942839817064564,0.443459194607933,0.6945298668730304,0.5314256636307514
184.5,0.46602080870821033,0.43473926070051366,0.6745629786738067,0.5105084439476975
185.5,0.45282676849409836,0.4261349610821839,0.6536286677035675,0.48887581984202455
186.5,0.4393799392466724,0.41770854399100343,0.6332053595623955,0.46721454110459765
187.5,0.4266538400097583,0.4089576438958762,0.6124424805022077,0.44576886975324165
188.5,0.41343204054221017,0.40085846073080833,0.5920881282757922,0.4243603804408951
189.5,0.40021048899348544,0.3925762581233068,0.5715951717073952,0.4029792001468392
190.5,0.38714590777981894,0.38503689909929745,0.5514816542537907,0.38164451303013136
191.5,0.3742397980811637,0.3771739689023873,0.531304750092204,0.3611598014019854
192.5,0.3612593790147643,0.3701252986600225,0.5114481059932666,0.34029425268278507
193.5,0.34814644600519734,0.3628182543379535,0.4916075606369223,0.3199776313799729
194.5,0.3350770976002407,0.35584679999257834,0.47183411719570717,0.29974143843121975
195.5,0.322079370459844,0.3487431923767675,0.4523118310478954,0.2799243347960033
196.5,0.30914880416293167,0.3418252959922232,0.43337477048974726,0.260593355534473
197.5,0.2958336227977099,0.33501835405223407,0.41425904880111014,0.24146633166247353
198.5,0.28285699879396564,0.32771763779576996,0.3955969759264139,0.22254592859391348
199.5,0.2696814423182453,0.32074186205530103,0.37685872732048376,0.20386082672969397
200.5,0.2568974488510174,0.3135872326335556,0.35857007047858874,0.18578103617559863
201.5,0.24343952066567606,0.30624752695821694,0.3403183935495496,0.16825859072067298
202.5,0.23028931870378078,0.29873295251687276,0.32236325789652587,0.15086018917831484
203.5,0.2170844935249833,0.2912653694329421,0.30437244859349877,0.13367159485095909
204.5,0.20382341423931968,0.28352593948540616,0.2864649234325675,0.11711815270406556
205.5,0.19095351184457254,0.27559116441224724,0.2691426854280073,0.10136754792650104
206.5,0.17873109738066745,0.26784584974047676,0.25386471656708304,0.08878520068716596
207.5,0.16778124377878909,0.25987451289607605,0.24057832835102289,0.0785943863251409
208.5,0.15683033987409759,0.25175955510533093,0.22777385973988626,0.07013277784427908
209.5,0.14632333855916413,0.24393011893947367,0.21609490367636267,0.06283484042086267
210.5,0.1364318615665703,0.23581649521974302,0.20483785117157804,0.056387437054832935
211.5,0.12688585595166357,0.22792899920413517,0.1939232612998356,0.05076283516929823
212.5,0.11795550714179956,0.22025218963050017,0.18352008554342833,0.04561318708542847
213.5,0.10948598119561648,0.2125379395939722,0.17361632316997316,0.04111407637874397
214.5,0.10151185128505298,0.204717814854066,0.1637386117526542,0.03693450302117923
215.5,0.09402822265844868,0.19671391508232342,0.15439476742063854,0.033215287641601206
216.5,0.08703578731728745,0.18848191052075233,0.14542807326515428,0.029930813940731698
217.5,0.08026453253322734,0.18077093505662445,0.13663295063861053,0.026786369030719823
218.5,0.07401502544834153,0.17279537013658133,0.12810350584490157,0.02403964421756858
219.5,0.06830119822539779,0.16461557649335745,0.1200919247678513,0.021559923012032682
220.5,0.06284145734769715,0.15649197515658683,0.11203740733190913,0.01929765112192341
221.5,0.057834120269233104,0.14851755135634753,0.10427541448963062,0.017254085201298418
222.5,0.0530782960465462,0.14027337512582744,0.096670439241192,0.01536439620417627
223.5,0.0487574857564921,0.1323330242007241,0.08937770531466843,0.013737240487752198
224.5,0.04474221576791105,0.12433683132890685,0.08219628388787154,0.012227627929059761
225.5,0.04105540092773769,0.1163919717274726,0.07527973595027686,0.010832842514347539
226.5,0.03766839725709325,0.10855613475419992,0.0685823284248657,0.009687664177444787
227.5,0.03454413580920038,0.10086262657762299,0.062237281358267185,0.008527778651618275
228.5,0.0316424687737564,0.09351672258240791,0.056121473097626634,0.007568653443604798
229.5,0.028991757015181842,0.08604752590072923,0.05033173294438409,0.0066856920459380485
230.5,0.026515232931792858,0.07903605388966668,0.04476579386067255,0.005863351705715821
231.5,0.02413851823347764,0.07242539900469995,0.03969025917305035,0.005143531207932251
232.5,0.02198006192786948,0.06595046247647436,0.03479115136988586,0.004480646397680891
233.5,0.019926193551576668,0.05980270358887409,0.03032689432569931,0.003863680703221816
234.5,0.018008946574997027,0.05376866777437295,0.026244969581076066,0.003355108759223097
235.5,0.01619588170402367,0.0482852454813292,0.022560621246684537,0.0028861259401177027
236.5,0.01444917235095497,0.04294543864697105,0.019230361002031238,0.0024484015813365473
237.5,0.012873626716560718,0.03782945595641248,0.016197512585728505,0.0020793353670268758
238.5,0.011325917606149098,0.03326361718233642,0.013561650995643756,0.0017290167748966203
239.5,0.009878610380153327,0.028836552904787004,0.011258553380602655,0.0014380999855021048
240.5,0.008559071866334074,0.024696133958381834,0.00923957760982805,0.0011847334264738724
241.5,0.007265118360695632,0.020987019476906184,0.0075106313706800746,0.0009441057082290938
242.5,0.0061010697710194165,0.01754046184639803,0.006022406161044015,0.0007588698621068996
243.5,0.005021142265158314,0.01443077737376472,0.004742903753352738,0.0005983347776111118
244.5,0.004052640600769863,0.011606593310746734,0.0036883190876180185,0.0004613716408274247
245.5,0.003190049988435343,0.009139523493219328,0.0028150183610821515,0.00034286575126834775
246.5,0.002398063136400133,0.006931298839074303,0.0020650807123850706,0.0002542665568026086
247.5,0.001745938271551452,0.005055623983943111,0.0014639486551727531,0.00017619121575880944
248.5,0.0011873686914355916,0.003446830661412081,0.0009868226533364093,0.00012085874711634871
